SLC4A1,ALOX5,DDX11,NRXN3,CD44,KITLG,ASPM,STAG3,FCGR2B,GLI2,ARHGAP15,SPAG5,ICAM1,APOL1,CORO1A,CD33,ZNF85,NSUN5P2,BMPR1A,AREG,VNN2,KLHL24,VIPR1,LCT,LEPR,NEK2,PCDHB14,KIF18A,RIBC2,APOE,FXYD2,CELSR2,AFF3,GZMA,SCML4,NLGN4X,TMEM236,FCGR1A,DIXDC1,SEC24D,CD96,MSI2,GRAP,OBSCN,AGAP1,NCF1,DDR2,FCGR3B,KIF26B,EBF1,GALNT10,DEFA4,GKAP1,NCF1C,JAM3,PRKCB,AR,RNASE3,HIC2,MYO7B,GYPA,CD8B,CSPG4,NCKAP5,TIGIT,NCF1B,GTF2H2C,FMNL1,RGPD2,PRAME,PCDHB13,FAM72B,GRAPL,FAM72A,ZNF138,ARHGAP11A,FCGR3A,MICA,LILRB3,HCP5,SNORA12,DDX12P,FAM72D,RPL23AP53,HAR1A,ZNF492,FCGR2C,GYPB,ZNF850,Cell_type
1.2012664,1.8550831,1.7073406,0.8732286,2.36922,-0.008226296,2.3151507,2.1590555,0.47912905,-0.00046581667,2.0459015,1.9801875,0.87641263,1.041853,2.29464,0.33432314,1.6258546,0.8994301,0.15190972,0.23981392,1.1156883,2.3602326,0.49721128,0.38978016,0.682593,1.351814,0.234666,1.5171884,0.7351021,0.23732233,0.22706492,1.423031,2.307119,0.9027121,1.6731718,0.1047006,1.0947924,0.21042275,0.36956716,1.3200265,1.9323612,2.7320917,1.6068447,1.568104,0.22932006,1.2252972,0.04324653,0.43971047,0.9850288,2.5436769,1.3768082,0.9932414,1.217667,0.8577142,0.38302994,2.6941593,-0.079003066,0.40887845,1.4530157,1.2159504,0.57399684,0.81298375,0.13856217,0.44568846,0.6919307,0.9245887,0.45507315,2.0404675,0.12309915,0.32414207,0.1800498,0.81547916,0.39200404,0.82143307,1.5178039,2.034564,1.3089513,1.0111626,0.39286703,1.8969824,0.34234673,1.2393142,0.547234,1.0609839,0.587403,0.3523312,0.40358406,0.17014141,1.2961808,B
0.40561163,2.0687659,1.8316007,0.502622,2.3555884,0.03855404,2.2989528,1.7701279,0.54447496,0.035889,2.166514,1.9082693,1.0755464,1.131286,2.361072,0.43753418,1.5425471,0.999457,0.26188403,0.13752764,1.2385927,2.2712002,0.43125743,0.3111272,0.8160976,1.369399,0.24412389,1.5338582,0.66636115,0.34389222,0.09021219,1.296239,2.4094105,1.169337,1.508445,0.06898824,0.8463637,0.53173083,0.64168227,1.3818591,1.9594227,2.6505356,1.5985755,1.669937,0.57906723,1.6415143,0.08798572,0.49374956,0.89971226,2.4438372,1.4595907,1.0292232,1.2460382,1.2979219,0.3957396,2.7248888,0.07579367,0.5087029,1.2646939,1.3638943,0.24877097,1.0274714,0.063039295,0.39516562,0.8313309,1.2961215,0.5559069,1.9909186,0.17528167,0.36675715,0.12105774,0.8874665,0.4372969,0.8685175,1.5080035,2.0029912,1.4675256,1.0641618,0.59501386,1.8545365,0.31382084,1.295122,0.6070838,1.1337363,0.38589394,0.6207079,0.4695111,0.0699573,1.278302,B
1.0977178,1.6033481,1.753878,0.6603017,2.3817034,0.013011826,2.2042842,1.9435909,0.34861872,0.004231387,2.0474613,2.0018096,1.1750404,1.0136606,2.332387,0.16518643,1.5762489,0.92693,0.118350014,0.29634616,0.7805645,2.4608057,0.45604894,0.33632752,0.8559767,1.2420362,0.24507,1.4086949,0.45296362,0.4579778,0.3220646,1.417316,2.2156055,0.80433065,1.6376977,-0.05948349,0.7176118,0.14473891,0.32797006,1.357833,2.2717822,2.6935823,1.5786574,1.631096,0.27773684,1.1668816,0.08933872,0.36089018,0.6643848,2.3878567,1.7283643,0.67077523,1.2899796,0.8215122,0.41323993,2.7337966,-0.042336166,0.35274515,1.3627137,1.2204615,0.46027973,0.7228204,0.11202877,0.95789963,0.5981013,0.74799323,0.3839436,2.134191,0.1526632,0.43157572,0.2137621,0.6770929,0.41643733,0.61185724,1.5105082,1.9381475,1.3005964,0.9158649,0.46043837,1.7471918,0.44635445,1.2653002,0.35188305,0.95953256,0.3801023,0.6151588,0.43215603,0.26906526,1.2764146,B
0.8842289,1.9163989,1.7672698,0.6641089,2.4238248,0.0126312915,2.283879,1.9350598,0.5069507,4.5166486e-05,2.1428144,1.9524742,0.88034606,1.0877632,2.3211527,0.40150288,1.6095104,0.9437203,0.21406506,0.14405349,1.1425447,2.3699691,0.34648228,0.37966347,0.7729209,1.3275096,0.20690776,1.4774835,0.69553876,0.24764246,0.18609472,1.3539643,2.3141084,0.9723498,1.5616524,0.16032276,1.065853,0.36121085,0.40452197,1.3286991,2.0220022,2.7331486,1.5677936,1.654215,0.32931364,1.4116256,0.053614147,0.5084889,1.1313174,2.5104816,1.3941913,1.1145968,1.196708,1.0493729,0.40471417,2.7569838,-0.03410366,0.5674645,1.3799865,1.2207808,0.4180765,0.85751116,0.097784154,0.39772105,0.7108917,1.1140609,0.54065394,2.067248,0.13030112,0.41292986,0.11838477,0.80192995,0.4077571,0.84749717,1.4972388,2.0121467,1.4201267,1.0511945,0.4722392,1.7039568,0.29719168,1.2210965,0.5557554,1.1014555,0.44860473,0.45867908,0.42793766,0.12691082,1.2781403,B
1.0816569,1.7949188,1.668392,0.9668594,2.402479,0.05060687,2.2948585,1.9083295,0.4063744,-0.0023182917,2.0482295,2.0030043,1.2159084,1.0342814,2.306002,0.27034664,1.651058,0.88774854,0.08193591,0.3593676,1.1322144,2.4479015,0.40334806,0.2545405,0.7618885,1.367707,0.20642354,1.5754912,0.63159543,0.4984745,0.5019144,1.24228,2.2886207,1.1945856,1.7357455,0.11428527,0.7099319,0.22765513,0.37843052,1.3064523,2.0106573,2.7850463,1.5686632,1.5245591,0.17101909,1.2677814,0.06880996,0.5099889,0.40981302,2.6254046,1.5587349,0.8759075,1.3136559,0.8766537,0.3631411,2.6515946,-0.030939251,0.42272335,1.4401014,1.2602698,0.66377115,0.86957514,0.15552408,0.8251808,0.83413815,0.88453865,0.45674348,1.966048,0.11118442,0.29963493,0.18537748,0.77858996,0.39844084,0.85523695,1.5361623,2.0032089,1.4976488,1.0400646,0.39098635,1.9697051,0.24173626,1.2298448,0.5142008,0.95401216,0.48713607,0.70914894,0.45644605,0.21122319,1.2887139,B
0.7668044,1.8090779,1.7002102,0.7389216,2.1979196,0.05897129,2.3165927,1.9661552,0.49359217,0.024083948,2.1084983,1.9637476,1.1296176,1.1098994,2.3124323,0.3154333,1.5475587,0.9499469,0.22556044,0.26111162,1.3308171,2.3340597,0.32454586,0.17707208,0.7934546,1.4002392,0.05913795,1.5463759,0.6978967,0.50923973,0.26798058,1.2777705,2.3700955,1.1765332,1.6630477,0.24148381,0.65728974,0.30951887,0.5337231,1.2695372,1.8482288,2.7150326,1.5559943,1.6032563,0.4411155,1.3563014,0.11632909,0.561479,0.7509211,2.4642134,1.4534128,1.069212,1.3137944,1.1237231,0.35987586,2.749262,-0.053396836,0.5136844,1.3422176,1.2968576,0.44288507,1.009052,0.12713201,0.68908435,0.91651857,1.0785849,0.5347854,1.8551341,0.11226654,0.3243791,0.036680844,0.86804855,0.35760772,0.9428277,1.5083706,2.06979,1.4141241,1.0846258,0.43369827,2.0726228,0.35638598,1.166692,0.6253722,1.0673153,0.47858083,0.7633009,0.3902777,0.15940605,1.3026959,B
0.66345644,2.2199166,1.721925,0.5636283,1.9832983,0.019616181,2.311263,1.9199767,0.4318245,0.009555676,2.0907943,1.9773759,1.2397739,1.0204308,2.3193238,0.3428855,1.5327127,0.8769816,0.12534249,0.14247167,1.284596,2.3140275,0.36302772,0.1709095,0.64273006,1.4636359,0.36974078,1.6098509,0.78642696,0.3553647,0.19188428,1.4109011,2.436299,1.2034682,1.4142543,0.008063412,0.5315216,0.21672207,0.69912493,1.3556194,1.2868404,2.6154988,1.7000892,1.5564468,0.3373993,1.4409488,0.045227878,0.23753476,0.71091837,2.4954967,1.5078423,0.8711755,1.2400563,1.1766443,0.19607669,2.7996058,-0.040856317,0.32840985,1.3277208,1.2937692,0.38753513,0.7965958,0.075913854,0.61740065,0.79598856,1.1063237,0.5532576,1.8762481,0.1276473,0.31376442,0.3071445,0.90383255,0.545853,1.0114019,1.5706719,2.0286689,1.2653459,1.1614101,0.37231484,2.385564,0.30802134,1.1675078,0.7635998,1.0020779,0.30287102,0.9369129,0.34543598,0.16881754,1.3507501,B
2.1320722,1.5997523,1.747296,0.79375595,1.780294,0.010388808,2.126044,2.8440135,0.36195254,-0.015653228,2.051625,2.0211787,1.026441,1.0852139,2.2057195,0.3179328,1.6986028,1.0002778,0.18138282,0.18621165,0.62142664,2.386461,0.54513556,0.46524593,0.8295042,1.2503756,0.28540927,1.39565,0.63064677,0.32626256,0.21687207,1.4413447,2.1180212,0.6756359,1.8580498,0.04884503,0.8675729,0.1285536,0.24595699,1.2465702,2.2308648,2.561878,1.7103964,1.565153,0.464675,0.9697949,0.11761684,0.5186748,1.3841971,2.4345024,1.7709119,0.46165347,1.2797079,0.76982194,0.4232274,2.8358777,-0.022730544,0.4773444,1.4071038,1.2284527,1.0665882,0.8116416,-0.0023239488,1.0076219,0.5207793,0.6605375,0.40637806,1.9973805,0.08183423,0.3954081,0.35745564,0.6734503,0.5607758,0.6670201,1.6179628,1.876786,1.0101565,1.0026642,0.48233527,2.1496632,0.65736175,1.2216241,0.6146635,1.11316,0.6576148,0.6967765,0.33116406,0.78999764,1.3921732,B
0.6516663,1.7379912,1.728134,0.56164867,2.4205704,0.060544305,2.198015,1.9139192,0.44650045,-0.015821366,2.1095805,1.9385362,1.1886016,1.1344498,2.4014943,0.3084926,1.5083402,0.911699,0.25015226,0.2861567,1.0586967,2.3568091,0.48352727,0.30395705,0.84665835,1.3094676,0.23911656,1.4709041,0.52407265,0.5232043,0.2394096,1.3050075,2.3209543,1.2493811,1.7168522,0.1591664,0.64099914,0.33786702,0.57045436,1.4234223,2.3337855,2.7083004,1.5708308,1.5583302,0.4217822,1.3851224,0.10854078,0.43818545,0.54281527,2.403256,1.7111107,0.7523106,1.260284,0.993545,0.4508243,2.6888475,0.0108032385,0.40425098,1.3107212,1.3094828,0.33749956,1.0744146,0.18943962,0.7627064,0.9014813,0.93588287,0.49422187,2.008527,0.12768108,0.3391307,0.19789219,0.77093244,0.42812178,0.66705346,1.5471519,1.9520206,1.5240741,0.95207906,0.46136194,1.8948325,0.2757394,1.1642365,0.40709367,0.89061993,0.33403814,0.52407783,0.3890084,0.14150696,1.2535274,B
1.1589655,1.7465057,1.6959844,1.0345964,2.3791702,0.026144484,2.3262055,1.9673352,0.33487043,-0.013910747,2.0425704,2.0341961,1.1362883,0.94831926,2.28435,0.2636731,1.6492783,0.91200674,0.09721841,0.23849905,0.9931469,2.4260414,0.4084392,0.30879363,0.6627115,1.3922278,0.28793713,1.599327,0.678102,0.45530066,0.2997103,1.3937004,2.24933,0.9076197,1.5749961,0.0090235835,1.0248885,0.13359943,0.36108804,1.3334746,1.876859,2.7498121,1.5751969,1.5419,0.12739022,1.1305695,0.062419258,0.24405092,0.66560525,2.557568,1.4609821,0.7879511,1.2992122,0.7945987,0.38871473,2.6845052,-0.06184694,0.4147141,1.4555516,1.1011871,0.55442256,0.7005133,0.07956647,0.77240777,0.6327077,0.86185765,0.43157184,1.9732541,0.09032875,0.25932398,0.22012481,0.7966127,0.40282762,0.8223238,1.5746202,2.0439515,1.1922104,1.0315238,0.31796566,1.9206187,0.22245502,1.2247847,0.50370264,1.0155894,0.4545525,0.57704216,0.3861591,0.18964417,1.3617857,B
1.6812283,1.6363817,1.7648501,0.7426147,1.9232174,-0.01683226,2.216059,2.629013,0.4347233,-0.0042512855,2.0367959,2.0624204,0.98302865,1.0305367,2.2882426,0.23384365,1.6621423,0.974916,0.14962594,0.11753365,0.823178,2.2312288,0.67787755,0.3790539,0.7772356,1.3289008,0.29560575,1.4913546,0.77547425,0.3461088,0.25889617,1.4149891,2.2518978,0.7480018,1.8203044,0.1762014,0.76747096,0.084080726,0.3228628,1.3045444,2.1540003,2.5659947,1.7196572,1.5432984,0.30013388,1.1918674,0.060162462,0.45521486,1.091966,2.5115285,1.7034223,0.38584703,1.3204727,0.95218647,0.33895883,2.765029,0.065021336,0.39060768,1.3478825,1.1962161,0.81924623,0.817058,0.10646015,1.1929101,0.57173955,0.8107495,0.42185998,2.0259192,0.17559937,0.4487734,0.29761377,0.8086957,0.48399353,0.8483362,1.6153425,1.922042,1.0283881,1.0188777,0.39854914,2.1176808,0.5549115,1.239709,0.72231823,0.9823044,0.7050556,0.6030226,0.28542298,0.5664692,1.3308972,B
0.5980582,1.9099511,1.7922121,0.66048205,2.3729382,0.06181446,2.1601489,1.7138344,0.4816182,0.03263172,2.0450456,1.9294082,1.3255582,1.0516332,2.457154,0.38466653,1.4811919,0.91310835,0.1483173,0.4813066,1.2635667,2.4522753,0.3107808,0.107358545,0.8666717,1.2918838,0.1904311,1.5155046,0.52486926,0.52015674,0.46489257,1.3797785,2.4327252,1.3535511,1.5874536,0.10859374,0.30471748,0.34628263,0.4542135,1.3373303,1.9397789,2.7184854,1.6202445,1.7020484,0.60428584,1.4972363,0.11179983,0.58020794,0.30818635,2.459794,1.6642271,0.9220619,1.2684984,1.1030625,0.39067706,2.7711222,0.078762874,0.49550965,1.3606044,1.472701,0.39897832,0.9251997,0.18694441,1.0359017,0.89912456,1.038858,0.46579996,2.126416,0.22841196,0.25663126,0.12218463,0.7097765,0.41883332,0.7139129,1.4559302,1.9496593,1.6210772,1.0727829,0.5398654,1.883097,0.36188158,1.3028355,0.3324015,0.884634,0.3560049,0.95304626,0.60294795,0.120558575,1.2814938,B
0.8563443,1.8636757,1.6749094,0.84946185,2.3753192,0.026111843,2.3645537,1.919885,0.36053774,-0.02935662,2.141357,1.9535638,0.8634465,1.0513495,2.256882,0.36459523,1.6334138,0.85540116,0.19442406,0.15178046,1.1030067,2.395399,0.38180226,0.33763188,0.7111689,1.4449813,0.21645527,1.5833825,0.7101625,0.39020222,0.06653621,1.3931506,2.2991667,0.898446,1.5197095,0.0009821418,1.2483234,0.2429526,0.47101262,1.3097149,1.8021203,2.7084763,1.4990203,1.4371479,0.27055085,1.1806217,0.05954937,0.38201883,0.83339924,2.4679792,1.284012,1.245745,1.2140359,0.8510093,0.3672752,2.6818702,-0.004222079,0.62470365,1.4187073,1.0990653,0.3752834,0.8116391,0.007960177,0.4200836,0.6784144,0.91661775,0.5094384,1.8459415,0.12311944,0.27620825,0.17509925,0.9150327,0.240815,0.9532675,1.554377,2.104147,1.1252496,1.0104983,0.3368893,1.9266324,0.25207442,1.057305,0.6330199,1.1560997,0.49514854,0.43384847,0.30251336,0.10431726,1.3135917,B
0.81217635,1.9309279,1.7220736,0.6206789,2.1520758,0.03247667,2.2892425,2.0360236,0.4311382,-0.0025116715,2.0676389,1.957839,1.1334103,1.0647757,2.3065648,0.2986878,1.5526612,0.8723212,0.23312272,0.17000797,1.2763627,2.3470886,0.47873336,0.24902503,0.73025364,1.4072225,0.20725824,1.5681819,0.70687705,0.42614424,0.18885267,1.3627821,2.3639147,1.1075574,1.6020232,-0.011998736,0.56158227,0.18753266,0.6221852,1.3492708,1.8003277,2.6607432,1.5950965,1.5346482,0.21883215,1.2841486,0.0628219,0.32899886,0.6573909,2.459954,1.5508236,0.75589085,1.278978,0.9759184,0.26740927,2.7457826,0.004212857,0.3745276,1.3346282,1.2819201,0.3949946,0.847061,0.14233647,0.659737,0.78654945,0.9234148,0.556919,1.8750106,0.10799597,0.36380744,0.1736874,0.8377712,0.39634117,0.9629078,1.6065898,2.0311973,1.3653237,1.075316,0.35214597,2.1203837,0.32566902,1.1716884,0.69180006,0.93531084,0.50286275,0.6416891,0.35603133,0.16516186,1.3291663,B
1.3032105,1.9797037,1.6478338,0.8405725,2.2640946,0.0616004,2.121365,2.2950945,0.6079717,0.07959438,2.1160557,1.9480143,1.1683466,1.1944314,2.4083493,0.49618462,1.4934722,0.9864507,0.21626785,0.2631929,1.084116,2.2320924,0.6878984,0.30934903,0.88182855,1.2548845,0.1703038,1.3372841,0.62172437,0.521708,0.28138426,1.3524158,2.236922,1.212031,1.7175418,0.11444367,0.8175882,0.33715588,0.45679128,1.36291,2.0828633,2.6304815,1.6285814,1.6186212,0.33491153,1.2694321,0.1300563,0.5264882,0.97809553,2.2537744,1.6443956,0.88075846,1.1755491,0.9145227,0.49185523,2.7469409,-0.040884733,0.5204274,1.3565705,1.4010909,0.5856856,1.0372082,0.16133665,0.7222626,0.9317121,0.8611496,0.46127257,2.1107004,0.13344868,0.43061894,0.19831207,0.7308373,0.44138885,0.7624193,1.4240322,1.8336196,1.4529916,1.035835,0.58763534,2.0162113,0.4958174,1.2084672,0.55755216,1.002322,0.5596566,0.4713972,0.4662961,0.30992478,1.1957114,B
1.16888,1.7718167,1.5949183,0.80044675,2.4067707,0.05445761,2.1926694,1.9622958,0.46233228,-0.02796278,2.0746498,1.9205426,1.1257398,1.1446006,2.3150198,0.35165837,1.5280064,0.8803848,0.20381361,0.2749154,1.1078793,2.420861,0.4195561,0.32633147,0.886382,1.2741348,0.16741894,1.4638982,0.5057878,0.5717223,0.3492972,1.2732356,2.2567315,1.1882088,1.5407798,0.19054413,0.6966033,0.3023705,0.43001914,1.360226,2.0502193,2.6904454,1.5710723,1.5750961,0.26915485,1.2431186,0.106977925,0.57652706,0.5300738,2.3716996,1.6981508,0.958576,1.2984759,0.8706909,0.46256563,2.766079,-0.043433473,0.57286584,1.3750818,1.370275,0.6860221,0.9626353,0.17639664,0.69500786,0.8564678,0.84674525,0.47156146,2.0567374,0.094496295,0.37596452,0.17685065,0.68882895,0.37740022,0.6399886,1.5105293,1.9457039,1.5759927,0.97629416,0.46192735,2.0126145,0.35162953,1.110404,0.3830003,0.98195124,0.47932574,0.6426467,0.4714374,0.30119765,1.2548046,B
1.1425716,1.9636623,1.757711,0.7764526,2.3107111,0.035880685,2.3131366,1.858532,0.4703258,0.018667815,2.0320826,1.9881705,1.1960211,1.012548,2.3136833,0.45021307,1.5477214,0.90170306,0.13346092,0.3004805,1.3314766,2.3839374,0.32862425,0.15972918,0.7260356,1.395689,0.20488094,1.5929364,0.71994084,0.37042367,0.40286133,1.4491524,2.4172704,1.143961,1.537836,0.27048486,0.502649,0.26240256,0.47967523,1.3034885,1.6163846,2.7459245,1.5534959,1.6503041,0.43040496,1.3345248,0.11548838,0.58340275,0.5835892,2.5812483,1.4552315,1.0985521,1.2463974,0.9659761,0.3520044,2.6974854,-0.011881365,0.49553698,1.4254955,1.3816804,0.71747226,0.70596224,0.16252701,0.75898254,0.80907834,0.9778044,0.5321093,2.0358768,0.12496504,0.27106988,0.14614004,0.8490188,0.4487249,0.9034472,1.4556937,2.0340247,1.4472241,1.1363415,0.5161932,2.1251843,0.31166518,1.2997291,0.5594104,0.9766352,0.4798777,0.8819249,0.5497732,0.21942902,1.3444531,B
1.7938727,1.6094571,1.6199319,0.9716461,2.2886124,0.00876152,2.2298975,2.2441251,0.40630803,-0.02704226,2.0117695,2.0008094,1.0615472,1.0454608,2.2080722,0.28837737,1.6723979,0.94484895,0.13510062,0.2197979,0.9423714,2.4499428,0.37364665,0.34408084,0.7566916,1.2545276,0.145732,1.4846321,0.6478804,0.37182203,0.47302178,1.2931893,2.2530272,0.9742257,1.6817304,0.12607011,0.6767037,0.20778656,0.2757329,1.2932136,2.0100958,2.7202785,1.5587404,1.6215739,0.19728197,1.0548077,0.070489876,0.6429617,0.63604087,2.5023744,1.5879937,0.8674258,1.3237762,0.71760917,0.46833178,2.7177894,-0.115435064,0.46505377,1.4636229,1.2706403,0.96265495,0.74302477,0.076643296,0.95780826,0.7002635,0.7504449,0.40372097,2.065026,0.09790014,0.39860716,0.19018373,0.6749725,0.39131674,0.6949566,1.5295911,1.9583629,1.4051586,1.0534648,0.46145982,2.0911498,0.3909333,1.2605286,0.4483996,1.0461318,0.65121293,0.75311464,0.5306191,0.44477782,1.3175634,B
0.640555,1.9284141,1.8372098,0.58853513,2.461057,0.011845371,2.1835988,1.800619,0.5910642,0.02131191,2.1162386,1.9111627,1.1429132,1.1341883,2.4738026,0.39787188,1.488488,1.0565048,0.28336266,0.23982233,1.0463042,2.4064147,0.4309051,0.36434653,0.92531365,1.2053132,0.18576942,1.3890218,0.5244334,0.37530425,0.29810086,1.4116299,2.377203,0.9899901,1.573553,0.1101659,0.7470081,0.5170963,0.4017995,1.3551104,2.2397351,2.735295,1.5616215,1.8943021,0.53969586,1.6010164,0.10516653,0.6754824,0.8722433,2.4098868,1.6048862,0.85392493,1.2032675,1.1952181,0.5087941,2.799923,-0.022307798,0.5420809,1.3110522,1.5872833,0.26714796,0.9091194,0.12347146,0.69360024,0.74386114,1.2140807,0.490948,2.3078964,0.20314664,0.43608633,0.11179181,0.7150185,0.3624023,0.60628694,1.4163046,1.8719465,1.6056501,0.9825261,0.7065148,1.5685903,0.42908013,1.4256357,0.2938508,1.020401,0.37522718,0.6541421,0.69582,0.039984364,1.282011,B
0.57338107,1.9148111,1.7523636,0.5694203,2.2359169,0.034053523,2.1451972,1.8089986,0.4957802,0.030492613,2.1475477,1.8775123,1.108743,1.0851374,2.3788047,0.3626634,1.4956414,0.9159482,0.20664702,0.25861755,1.1329662,2.3893785,0.36360162,0.23634492,0.8084072,1.2760917,0.24144705,1.4348015,0.5693999,0.3523578,0.16811681,1.3024383,2.4045057,1.0321473,1.4732342,0.247143,0.60445374,0.3324241,0.54679894,1.3802675,1.7290744,2.5687675,1.5896698,1.7197654,0.5549501,1.4687576,0.08579161,0.35666612,0.7489721,2.326711,1.541626,0.8594974,1.2137922,1.1536531,0.38598862,2.8515348,-0.029934466,0.52351075,1.2935306,1.3537618,0.31219083,0.8506179,0.06853563,0.70937294,0.7359496,1.0675277,0.5285429,2.0462294,0.23160097,0.35234493,0.17220303,0.76637244,0.48467764,0.8588747,1.5014371,1.913105,1.3332047,1.0894079,0.47731453,1.8170263,0.409824,1.2032049,0.54284495,1.0507847,0.38256612,0.8106097,0.43891922,0.12296207,1.2554632,B
1.139056,1.7176305,1.7748681,0.8232141,2.721655,0.009634143,2.2149081,1.6031716,0.42772147,-0.009623959,2.0229945,1.966563,1.359382,1.0082357,2.3294592,0.45881435,1.5358632,0.84382737,0.10938856,0.29812446,0.897854,2.4969804,0.398114,0.3755229,0.81440794,1.2167754,0.4563492,1.4818681,0.41179863,0.47367445,0.43546578,1.4279943,2.349307,0.8780712,1.3615476,0.10109029,0.8901666,0.2996716,0.33509782,1.3645852,1.9130032,2.6973195,1.4801135,1.7338393,0.3574397,1.2480019,0.09619332,0.6134343,0.58973026,2.5638857,1.6497653,1.1645015,1.2934984,0.77981734,0.49360228,2.7124147,0.06514838,0.5730309,1.4506267,1.2328895,0.5962184,0.63913536,0.15480274,0.78502274,0.64738387,0.8904057,0.5212083,2.2836328,0.20181642,0.409007,0.3562991,0.6311577,0.43691257,0.66141355,1.4391209,1.9170153,1.4926548,0.96055734,0.5609822,1.636458,0.16117117,1.3305326,0.2753633,1.0000824,0.27925128,0.5913175,0.59149706,0.12265755,1.2803289,B
0.45614588,2.2255182,1.8341904,0.5556316,2.4684908,0.017044095,2.18056,1.8257606,0.7322868,0.028910225,2.160527,1.8557793,1.1742588,1.2088696,2.483334,0.5815594,1.4463753,1.0023899,0.3677762,0.1828579,1.283201,2.16695,0.7082582,0.35916775,0.8543483,1.2892923,0.28901353,1.4363399,0.6358936,0.34725538,0.10692974,1.3869324,2.4369254,1.2990915,1.4673501,-0.047738396,0.78456426,0.66821754,0.6694961,1.4778172,2.0621219,2.5399804,1.6519744,1.821247,0.59676427,1.700852,0.075310186,0.5039333,1.0065792,2.3309326,1.6075394,0.92077315,1.1374627,1.3609904,0.40679553,2.7847025,-0.01861681,0.58673316,1.2786961,1.4728794,0.24799474,1.0047672,0.17540358,0.43470445,0.87695765,1.2790496,0.60438395,2.177062,0.23247053,0.52014977,0.14889783,0.8063868,0.5051694,0.8186222,1.4311147,1.8981829,1.7136962,1.0507543,0.75245446,1.7855519,0.36999607,1.2576764,0.5671369,1.0985565,0.3402451,0.534727,0.6240182,0.056296248,1.2563298,B
1.3135096,1.8149402,1.6274086,1.0728652,2.4081311,0.0257912,2.3497822,2.09479,0.478353,-0.016366942,2.054401,1.9864,0.94072086,1.0612446,2.2641897,0.36924344,1.6460165,0.84079605,0.18191083,0.17049068,1.1441606,2.356128,0.52032673,0.3496394,0.6880029,1.4067917,0.158572,1.5514542,0.710344,0.39997438,0.23530102,1.2876415,2.2782767,1.0046192,1.6732844,0.10289801,1.2290541,0.27618983,0.37460142,1.2808818,1.9373428,2.7105098,1.5506167,1.5151079,0.15186496,1.1774019,0.06366471,0.5757613,0.85702205,2.4636135,1.3824533,1.2407603,1.2457104,0.79607517,0.46399146,2.6417122,-0.039766207,0.58851236,1.457464,1.2232494,0.66942424,0.88110405,0.09699284,0.5278037,0.7739926,0.8517244,0.4511752,1.9540907,0.0726928,0.35598236,0.15410063,0.8466284,0.28252214,0.84783876,1.5133895,2.0708153,1.3916007,1.0202137,0.44005245,2.0476153,0.32160854,1.1632993,0.5583891,1.1309313,0.6465781,0.38501003,0.4337247,0.20069002,1.2904315,B
1.2759246,1.8016857,1.6172436,0.9192156,2.3893268,0.06838131,2.234915,2.1292024,0.60714185,0.000991651,2.0679317,1.8952717,1.1384927,1.1211102,2.3400705,0.39529607,1.536799,0.95901674,0.1989367,0.3268902,1.3233507,2.3702934,0.47833717,0.19664042,0.8483239,1.2855908,0.056002032,1.4411217,0.6479572,0.5522737,0.40027365,1.2202306,2.3773699,1.3646824,1.7369506,0.11487303,0.677346,0.36712143,0.39889655,1.3046862,2.08515,2.7737086,1.5071979,1.6565541,0.4740935,1.2835755,0.1838532,0.80336195,0.5772616,2.4972177,1.5342965,1.1621892,1.2780282,0.9195924,0.54737616,2.6948144,-0.015846834,0.55088115,1.4144495,1.3499928,0.67007345,1.1851887,0.15744814,0.76871634,1.0642525,0.93597674,0.51386094,2.01564,0.035455164,0.31459227,0.06551384,0.7036501,0.32178694,0.81615937,1.433197,1.929022,1.7334592,1.015054,0.5095687,2.0348375,0.2546575,1.1932274,0.46451223,0.9844354,0.57737476,0.5713328,0.5853054,0.2030635,1.2489387,B
0.9477164,1.9101107,1.6880468,0.718561,2.5114288,0.013980461,2.223975,1.7251588,0.42750388,-0.01094333,2.0924668,1.9081023,1.0525539,1.0480751,2.3292367,0.36634555,1.5580775,0.8228387,0.19954215,0.11256062,1.026083,2.3166966,0.5635273,0.48348182,0.77601165,1.3170052,0.41752863,1.4916912,0.55078775,0.3865407,0.108889185,1.4069796,2.2777812,0.93162644,1.3321894,0.08888302,1.1490579,0.2264138,0.4849933,1.4453115,1.9178714,2.5853832,1.5602211,1.5022885,0.29504,1.1967423,0.03289298,0.32495603,0.7784936,2.2921646,1.6167502,0.9598818,1.2131832,0.8042342,0.3472088,2.7098455,-0.039316997,0.4868127,1.3693619,1.27006,0.43768793,0.71154666,0.13033779,0.34664503,0.62142617,0.78267497,0.50526226,2.097614,0.18965521,0.4652287,0.36308274,0.75214183,0.45265058,0.67118025,1.5485998,1.9981629,1.4056692,0.99660885,0.46018332,1.7474303,0.30582747,1.1388527,0.450811,1.065642,0.3861454,0.34820196,0.3878878,0.15517484,1.3000311,B
