SLC4A1,ALOX5,DDX11,NRXN3,CD44,KITLG,ASPM,STAG3,FCGR2B,GLI2,ARHGAP15,SPAG5,ICAM1,APOL1,CORO1A,CD33,ZNF85,NSUN5P2,BMPR1A,AREG,VNN2,KLHL24,VIPR1,LCT,LEPR,NEK2,PCDHB14,KIF18A,RIBC2,APOE,FXYD2,CELSR2,AFF3,GZMA,SCML4,NLGN4X,TMEM236,FCGR1A,DIXDC1,SEC24D,CD96,MSI2,GRAP,OBSCN,AGAP1,NCF1,DDR2,FCGR3B,KIF26B,EBF1,GALNT10,DEFA4,GKAP1,NCF1C,JAM3,PRKCB,AR,RNASE3,HIC2,MYO7B,GYPA,CD8B,CSPG4,NCKAP5,TIGIT,NCF1B,GTF2H2C,FMNL1,RGPD2,PRAME,PCDHB13,FAM72B,GRAPL,FAM72A,ZNF138,ARHGAP11A,FCGR3A,MICA,LILRB3,HCP5,SNORA12,DDX12P,FAM72D,RPL23AP53,HAR1A,ZNF492,FCGR2C,GYPB,ZNF850,Cell_type
1.8016155,2.5920064,1.9621751,1.3374891,1.6889125,-0.0093315,2.2620783,2.4591227,0.26076365,-0.030038191,2.0967157,1.9802858,1.3357446,1.2443568,2.398434,0.94120884,1.572637,0.89287186,0.14539026,0.71089196,0.7440615,2.3325403,0.51705164,0.62647825,0.6015721,1.3234926,1.1828402,1.3970886,0.82993853,0.55706614,-0.007164948,1.7336096,1.952994,0.85915464,1.3294677,0.40334663,1.4878712,0.22511105,0.28170812,1.4937792,1.5518954,2.6466682,1.8788811,2.025403,0.39031523,1.1676635,0.063376315,0.19671538,2.0071764,2.6374812,1.2248456,0.9885949,1.0921615,0.64711905,0.28521287,2.8845026,0.1526455,0.2429111,1.5238067,1.6432396,0.83141065,0.7599677,0.027203238,0.35381985,0.60859257,0.6827076,0.35160542,2.2760928,0.0985831,1.0619142,1.1897328,0.78032815,0.97025925,0.612349,1.517306,1.7793479,0.9738727,0.76529455,0.2962517,1.975189,0.363218,1.3535227,0.4125041,1.3699965,0.45362386,0.7915423,0.12962392,0.47280398,1.3502749,B
1.4246296,1.6075765,1.7814794,0.45646802,2.6256812,0.027077088,2.4111648,1.6072627,0.4696894,-0.009670339,2.2177472,2.0695643,1.0628929,0.95297855,2.20255,0.1849477,1.5236688,0.9580579,0.21900533,0.07023194,1.1579444,2.2610936,0.43655598,0.19835436,0.99136895,1.2132802,0.49566352,1.5154539,0.5246775,0.36547038,0.22727713,1.4713316,2.5087047,0.8450384,1.5041183,-0.407142,0.41884953,0.27689263,0.58679956,1.2361099,2.1805885,2.5580792,1.612282,1.790016,0.29505408,1.3457266,0.035791926,0.8476026,0.62031907,2.5910625,1.7142,0.4719425,1.3926362,0.8852652,0.4202312,2.5768807,0.20937432,0.33278218,1.2697172,0.7491871,0.75725335,0.7737225,0.14907077,1.0467697,0.7563848,0.95989054,0.43719304,2.3257291,0.293204,0.48612463,0.4130162,0.7307643,0.57713324,0.81143683,1.6402735,1.8906251,1.1963109,1.0771396,0.73125666,1.6593868,0.5842239,1.4417133,0.45848486,0.9036507,0.48282015,0.900356,0.8093649,0.36597145,1.360491,B
1.1714588,2.026653,1.7106942,0.50299394,2.22028,-0.0020070246,1.9734782,1.864182,0.49376503,-0.01666951,2.1244624,1.9540802,1.0675476,0.9743075,2.4814122,0.5647212,1.5568322,1.0271626,0.23003943,0.45045397,0.9028874,2.2924442,0.546287,0.2828811,0.67926323,1.4267614,0.10947839,1.3604437,1.1601815,0.58312,0.26384926,1.6227872,2.1699905,1.2969255,1.4750489,-0.41307113,0.48906308,0.5920965,0.35443833,1.2210042,2.2703428,2.5732696,1.7952529,1.4901316,0.7674096,1.3523635,0.15826108,0.69702494,0.82684577,2.2987883,1.5923749,0.9821195,1.164829,0.8413081,0.19733667,2.7270539,0.16008283,0.95321065,1.4307197,0.70395255,0.5666092,0.8616454,0.32520428,1.2703892,1.0740365,0.76262814,0.36373344,2.1322424,-0.04346854,0.4896216,0.29345387,0.81497926,0.4556929,0.66744757,1.6623139,1.9193399,1.3226231,0.8791967,0.60518146,1.9932133,0.27844793,1.1958572,0.57412004,0.92214346,0.75147647,0.75604796,0.52523047,0.2939929,1.2076046,B
1.3552767,2.4068177,1.6621139,0.888302,2.799805,0.026850829,2.2625852,1.2825451,0.30254292,-0.08403441,2.0878103,2.00127,1.3361712,0.84556717,2.5125728,0.2113457,1.5843198,1.182076,0.052849904,0.22406204,0.85800767,2.380623,0.4852645,0.44049746,0.9653274,1.3797861,0.9966747,1.4808018,0.33438754,0.48633274,-0.0307545,1.6844757,2.3450499,1.0548549,1.3089904,0.117926545,1.0793445,0.18469343,0.41559106,1.4917241,1.8092474,2.682497,1.49581,1.5073558,0.3307997,1.4476204,0.091018274,-0.052357502,0.8823459,2.364652,1.823393,0.7088155,1.1802238,0.86796576,0.14126784,2.8344169,0.022551745,0.23825824,1.4255793,1.0066848,0.7998929,0.41763407,0.06181363,0.16004825,0.2933801,0.86556584,0.52458924,2.316129,0.11227201,0.5886095,0.9050003,0.8126014,0.5328549,1.0019573,1.5748101,1.8564485,1.2883855,1.0969464,0.37070042,1.9042326,0.24882868,1.146399,0.53532445,1.1096238,0.51275784,0.7368019,0.16826415,0.25562865,1.4087228,B
1.4190046,1.7361364,1.7789215,0.59105897,2.4329977,0.02380984,2.11222,2.0088282,0.40575075,-0.017896919,2.086444,1.9658653,0.9533164,1.1642321,2.410825,0.43114793,1.5673976,1.1047686,0.021583306,0.19959065,0.9973608,2.3706813,0.31972438,0.34842545,0.9905272,1.2925307,0.25676858,1.4370456,0.7589063,0.50398386,0.19951223,1.528043,2.2003691,1.1200789,1.6332953,0.46913087,0.58746463,0.17689155,0.5651772,1.3801268,1.852118,2.6780584,1.5879658,1.6874601,0.45909995,1.3809048,0.066747025,0.59293646,0.8924734,2.735963,1.6224511,0.7339147,1.3024896,0.90443146,0.3469865,2.742729,0.14481151,0.31345513,1.3885058,1.1375588,0.9762623,0.76865685,0.111428045,0.72769123,0.69515014,0.96717817,0.38637105,2.1367733,0.04261833,0.35738632,0.39347214,0.7999252,0.58715737,0.77353406,1.6232777,1.8406495,1.2385793,1.2062341,0.35887828,2.2106817,0.2863154,1.2445791,0.63591105,1.0982618,0.46724507,0.7259559,0.22766685,0.43174347,1.2411975,B
1.2162961,1.4802262,1.8852946,1.1039639,2.8384268,0.08909227,2.3080373,1.9842317,0.27458814,-0.01336795,2.0489516,2.0417204,1.0860683,0.90200204,2.3081977,0.25733367,1.6645213,1.1318995,0.06674388,0.33575344,0.9714622,2.4588711,0.4228227,0.33159488,0.87894636,1.1937405,0.48588955,1.5327169,0.5262532,0.59495515,0.47960016,1.5018868,2.3798285,0.7925105,1.6274023,0.36215082,0.5845406,0.21123026,0.3484905,1.2302986,1.9924674,2.6808212,1.3942713,1.8611557,-0.10221188,1.279307,0.16937153,0.4846774,0.5456098,2.4982464,1.5618623,0.93304217,1.2618874,0.7268476,0.51053864,2.6440496,0.0122166285,0.49611548,1.545685,1.2524761,0.6714158,0.6576124,0.3450368,0.901955,0.67210627,0.90066636,0.44678417,2.281253,0.2608945,0.45295203,0.32504848,0.6823752,0.34068787,0.8138476,1.6509252,2.008277,1.0993656,0.9877568,0.47769344,1.6218479,0.3208467,1.4439515,0.40944025,1.0751806,0.225032,0.6568204,0.45536947,0.20831852,1.4153633,B
1.120039,2.0830839,1.7832693,1.0604233,2.0019107,0.06297194,2.386892,2.0181675,0.22333549,0.031549245,2.1588242,2.1059966,1.2474005,0.99812955,2.0323105,0.2069374,1.575086,1.0090595,0.15390511,0.09207063,0.49645403,2.76194,0.17652832,0.40071213,0.7481196,1.2889607,0.9657907,1.6884474,0.8654298,0.44207886,-0.08366888,1.3361727,2.401693,1.2903763,1.5685474,0.50988376,1.0807284,-0.029586252,0.44524717,0.9730118,1.245588,2.8582864,1.8794116,1.5769438,1.0233443,0.88853663,0.1848027,0.042609446,1.0310442,2.9247787,1.5610706,0.4004942,1.4260533,0.47607327,0.09614996,2.8499463,-0.08488372,0.28547168,1.5444944,1.335418,0.94913965,0.45773074,-0.05125361,1.3362206,0.6034122,0.647588,0.4466937,2.1518772,0.14699632,0.46475866,0.9878388,0.6428319,0.729855,0.8707624,1.7727695,1.9977446,0.8333876,0.790846,0.2490581,2.1269312,0.74239665,1.4141682,0.6412391,1.1577773,0.72720104,1.0965636,0.28482723,0.4402803,1.6087261,B
1.6421324,1.3234,1.7910135,0.51073015,2.313364,0.016281353,2.0408862,1.7901675,0.27826488,-0.09282333,2.1356268,1.9852372,1.150829,1.1044775,2.2643216,0.27265698,1.4829478,1.097905,0.31632334,0.042417787,0.63120574,2.364148,0.5814358,0.45123792,0.9689138,1.2634245,0.25151557,1.3555278,0.36677712,0.40088856,0.4496622,1.5248116,2.3497887,0.965263,1.6368867,0.36122978,0.249978,0.1360967,0.49816972,1.2801355,2.203398,2.7941592,1.5539968,1.8196,0.29483318,1.2381462,0.14206697,0.620958,0.760402,2.352054,1.8284016,0.25094008,1.2969044,0.666893,0.6078574,2.5610154,0.11684897,0.13273498,1.4543886,1.18704,0.6919574,0.86134636,0.06092105,1.0153631,0.64425707,0.7555749,0.3861353,2.3265777,0.32112777,0.25321475,0.30869585,0.6644843,0.3822153,0.45320362,1.6057351,1.7932204,1.2881492,1.0422562,0.5507113,1.7654588,0.5336275,1.3946406,0.21737948,0.60866225,0.4510078,0.7311132,0.5203555,0.36113054,1.3592473,B
1.1077197,1.315541,1.7007091,0.30291244,2.3939035,0.01909496,2.0859525,1.2995563,0.43838137,-0.14895171,2.194127,2.0019798,1.2405326,1.2284213,2.3399167,0.42045358,1.4342357,1.108024,0.302881,-0.014887161,0.92380375,2.2301161,0.43068466,0.23790738,1.1224453,1.3013258,0.20654996,1.4659139,0.5149593,0.5246923,0.36309955,1.5319443,2.2729847,1.177001,1.7708434,0.38288054,0.2801808,0.2329547,0.57223475,1.3344396,2.4356441,2.4984741,1.652232,1.735591,0.5670506,1.472005,0.027793804,0.41644225,0.99796087,2.268059,1.9550928,-0.11963503,1.2136586,1.0618663,0.5483185,2.5854776,0.21847011,-0.03662359,1.4423218,1.1952009,0.4079257,0.9955102,0.16011193,1.3925871,0.7937804,0.9700269,0.24205562,2.236372,-0.050017033,0.4743502,0.19883847,0.68479335,0.23441274,0.57433563,1.6317813,1.8011385,1.6101271,0.9739509,0.44442728,1.506564,0.4730319,1.2302568,0.40013227,0.7580491,0.7229931,0.68166494,0.54995465,0.21650016,1.4219844,B
0.8537698,2.3782375,1.9455131,1.1233088,2.8303974,-0.04228113,2.2204492,1.548258,0.5738014,0.006614574,2.0253212,2.0185902,1.3448888,1.0948706,2.411748,0.35034263,1.575813,0.9628112,0.13822125,0.09974899,1.0338302,2.401399,0.594973,0.46580794,0.6532247,1.2736601,0.7333456,1.5101632,0.777778,0.4026404,0.12865989,1.5788661,2.3354843,0.81361175,1.4216913,0.37654284,1.383706,0.4164641,0.42919174,1.373589,1.9562124,2.6592932,1.5856819,1.8248895,0.5368386,1.470488,0.07433349,0.39730918,0.8253822,2.7447429,1.4929925,1.1583186,1.0850198,0.79920685,0.29542765,2.6646485,0.07766033,0.48994824,1.5736036,1.1704297,0.47202635,0.6841024,0.2874011,0.43430853,0.54729474,0.9558753,0.47339624,2.3233693,0.1799848,0.5639915,0.7496999,0.7137253,0.64149785,0.71993953,1.4860021,1.8857352,1.2138051,1.036384,0.6307955,1.7404324,0.23899207,1.45621,0.43035302,1.2103771,0.43598554,0.8054941,0.62451243,-0.008333366,1.5112282,B
-0.0006506372,1.6592236,1.8901218,0.5479977,2.4529061,0.016494049,2.1722536,1.414515,0.20653166,-0.027967928,2.0018516,1.9297818,0.82308835,1.253023,2.346928,0.08988259,1.6338271,0.88551223,0.6775241,-0.16238663,0.7096009,2.2114413,0.51086545,0.47673815,0.62934214,1.4477395,0.4373858,1.4566385,0.8997324,0.35650638,0.17968687,1.2905877,2.2646594,0.8813333,1.4007392,0.28827107,0.9286481,0.051755432,0.95975065,1.2729148,1.9345086,2.753347,1.5477476,1.6036417,0.57917935,1.0201458,0.06623977,0.38633305,0.6649853,2.277247,1.4405898,-0.01989619,1.4252291,0.6439156,0.47091308,2.5733378,0.49244666,-0.19119161,1.297073,1.0970695,-0.09679763,0.661545,-0.111423664,0.05795127,0.43217662,0.46724278,0.498427,2.0537763,0.38378787,0.68859243,0.4670189,0.99800134,0.23580585,0.8774167,1.575963,2.080309,1.1637845,1.188303,0.4133437,1.80575,-0.104933284,1.0285813,0.6190908,1.0671172,0.5541846,0.8559998,0.1632143,-0.2221934,1.3006945,B
0.39382553,2.4229553,1.6607677,0.95378786,2.0689173,0.026361847,2.2498744,1.866941,0.53109366,-0.019269018,2.101422,1.8986928,0.7400975,1.0993574,2.260683,0.4315872,1.642605,1.0983459,0.25548014,0.195142,1.3465021,2.1988292,0.5900038,0.5724315,0.75841117,1.4041691,0.7145949,1.4924213,0.9064972,0.41023844,0.28502187,1.4315225,2.3235126,1.0765764,1.615466,0.42653862,0.72142,0.39575323,0.67982155,1.3811772,1.8065052,2.7140422,1.5613184,1.4630781,0.25014037,1.3166702,0.07895447,0.60167235,0.53334457,2.479482,1.5248958,1.4986154,1.1652414,0.9869366,0.5095942,2.8073046,0.046349987,0.66656286,1.4220375,1.592416,0.33043718,0.8355984,0.036339484,0.49339095,0.7501835,1.0109444,0.5824295,2.066592,0.011979324,0.17720076,0.58593893,0.9057648,0.31958514,0.98475754,1.7273816,1.9898764,1.1069256,0.9746208,0.40975577,2.0552335,0.31052628,1.1531677,0.66385585,0.80189115,0.38036054,0.6458152,0.3271256,0.11584614,1.2710985,B
1.1389724,1.1090465,1.8543899,1.3010012,2.1436443,0.059489794,2.1445184,2.4938147,0.41796008,-0.027372291,2.0590374,1.8197441,1.0375702,1.2385343,2.3419251,0.42002365,1.7078581,0.95638615,0.4460501,0.0723431,0.7149069,2.3986926,0.46662295,0.3872607,1.0032545,1.3882756,0.272043,1.3888721,0.55358386,0.75763416,0.2821612,1.7113569,2.3183103,1.210834,1.6132244,-0.07754,0.39120153,0.47727638,0.7262545,1.3556846,2.104542,2.7143898,1.7851517,2.1310484,0.7949032,1.4224904,0.037514843,0.37160936,0.88675237,2.573673,1.5566264,0.71843606,1.367766,1.2184927,0.50975144,2.7917132,0.14460625,0.33621985,1.4713149,1.6058711,0.6737677,0.93081594,0.41297314,0.71818006,0.9317268,1.101939,0.41610587,2.0990362,-0.02736506,0.34790388,0.20599586,0.8896637,0.47136557,0.7310231,1.5831811,2.0340014,1.4652612,0.9843496,0.5013939,1.956787,0.36159292,1.3137804,0.6112091,1.3034617,1.0902925,0.72706133,0.32928878,0.1770419,1.4208919,B
1.4550953,1.5167989,1.6589217,0.64887637,2.5952897,0.06278496,2.436129,1.9435309,0.29112062,-0.05460456,2.1008444,2.1144938,1.1094682,1.0816406,2.3929389,0.24744365,1.5615125,0.9308456,0.08000326,0.111134104,0.99318296,2.3203864,0.2613858,0.11696938,0.96389925,1.6087747,0.4348594,1.6925851,0.57341874,0.53177226,0.1730719,1.4673113,2.3079863,1.1322787,1.8116028,-0.21697065,0.8602968,0.21347977,0.6596646,1.4075105,1.7069968,2.6270158,1.5641309,1.6661202,0.519746,1.259125,0.044792004,0.26724815,1.4012989,2.2351654,1.5771419,0.8598019,1.260176,0.8434141,0.2239101,2.7843883,0.13293836,0.5684433,1.3683805,1.3912851,1.0723983,0.70238197,0.12901528,0.52411324,0.70590055,0.9319419,0.50354815,2.0119755,0.1165126,0.7897872,0.4727486,0.9804296,0.2822982,1.0149732,1.5682751,2.3508906,1.1357211,0.87772346,0.50161916,1.938669,0.087689705,1.121739,0.5815488,1.0192081,0.36283743,0.674524,0.13677615,0.5557828,1.3967714,B
1.169482,1.5189123,1.8376657,0.33465853,2.2087648,0.20898877,1.960561,2.2068076,0.40235934,0.07276393,2.0881393,1.905743,1.0692849,1.1671094,2.4142904,0.24473116,1.4341507,1.0965675,0.38221154,0.30889547,1.2414813,2.5870957,0.07959931,0.24239182,1.1681315,1.4214292,0.31811824,1.5152025,0.82713544,0.70018506,0.034906544,1.210627,2.295699,1.5827419,1.7747711,0.5963958,0.39731976,0.041937027,0.6166082,1.2360077,1.7833229,2.6968827,1.5092189,1.0897697,0.9385771,1.4169594,0.26952025,0.47923496,0.87687606,2.4774559,1.5187482,0.23384176,1.3509154,0.964408,0.5322075,2.7688596,0.28583091,0.121422835,1.3686974,0.88468254,0.9729658,0.9723477,0.20913309,0.75771284,0.8496647,0.870029,0.5715253,2.0371103,0.2651796,-0.09763173,0.26803485,0.85258776,0.28520444,0.96427584,1.4960556,1.8899968,1.053362,1.2015768,0.3120947,2.0152538,0.6380992,1.1703568,0.8375275,1.1330452,0.46818537,0.93167555,0.06486005,0.44005507,1.2943957,B
0.5955374,1.8034375,1.7301885,0.9240438,2.6341877,0.03941023,2.0424943,1.5989132,0.46005857,0.11529132,2.1352034,1.9794916,1.3200972,1.088159,2.376938,0.49553216,1.3740389,0.80429655,0.22157857,0.44325078,0.765826,2.4179199,0.5199599,0.29560682,0.65178066,1.1920131,0.7495193,1.4092607,0.64691883,0.57856655,0.09031435,1.3756125,2.212881,1.271272,1.5405642,-0.0865353,0.91807276,0.37872657,0.57495475,1.319868,2.0146313,2.598134,1.6796443,1.8397286,0.575205,1.0121177,0.10968377,0.15768948,1.223064,2.2868946,1.4890653,0.28064847,1.154271,0.4310505,0.60654885,2.6250403,0.15974191,0.1276075,1.6502147,1.2774037,-0.07198255,1.1378042,0.20682292,0.57297534,0.9894916,0.38190562,0.34982154,2.3768013,0.119712785,1.2231493,0.6908967,0.6273717,0.50485533,0.59738886,1.5221233,1.8561425,1.216881,0.8368437,0.34481674,1.9098246,0.37049094,1.2319521,0.3869823,1.0329938,0.6524595,0.6544929,0.5132633,-0.1540095,1.3678658,B
1.0092262,2.1013036,1.7587843,0.9523016,1.9686455,0.012873882,2.4992874,2.1423728,0.45507693,-0.07203457,1.9783021,2.0585883,1.1055788,1.0567238,2.1418052,0.26889074,1.6708385,1.0320929,0.22861378,0.23107769,1.01232,2.488745,0.18001129,0.16601819,0.6818022,1.4486465,0.9385087,1.6011118,0.9175343,0.6770973,0.09948336,1.5783563,2.3656611,0.9189556,1.4017408,-0.28689513,0.5810115,0.346312,0.5347524,1.3020989,1.4988451,2.6593103,1.6080816,1.6342009,1.040784,1.0270786,0.23225714,0.64613533,1.1595414,2.6166067,1.5629944,1.0440878,1.3026481,0.79374915,0.38262436,2.6659417,0.3720326,0.44625527,1.4854362,0.91002387,0.3838792,0.96665895,0.06761525,1.7323502,0.9701142,0.62273824,0.6212307,2.0799534,0.06771748,0.28731987,0.7948768,0.86224043,0.4665902,1.3033546,1.6894649,2.1037607,1.4554483,0.9553783,0.3759939,1.9881202,0.48781314,1.2538341,0.9834735,1.2490774,1.0032954,0.9498396,0.47179535,0.18445885,1.5646354,B
0.8236048,1.7804947,1.9422553,0.8007062,1.958262,0.06435973,2.0274153,2.3896756,0.32446948,-0.06326015,2.1735814,1.7820044,1.1746032,1.2977902,2.3089652,0.1994926,1.6438459,1.1929187,0.30624005,0.473014,1.0892187,2.446294,0.3975699,0.23315944,0.8727477,1.3089122,0.10157514,1.4471489,0.8421178,0.81327146,0.21063985,1.2725173,2.48086,1.2364595,1.8394154,0.26335293,0.6094949,0.50365967,0.62144387,1.2907417,2.2732394,2.7143688,1.7182215,1.9199994,0.30796373,1.2349967,0.08168804,0.44607216,1.1437901,2.5111206,1.3278966,0.51417124,1.2810597,0.9219155,0.54020727,2.7602906,0.32119268,0.2745216,1.5964832,1.5312805,0.35450417,1.3074352,-0.02495622,0.9429929,1.057196,0.9245625,0.6776222,1.9061707,0.045451593,0.19301817,0.04183608,0.7779089,0.38409567,0.8175478,1.7400708,1.8673457,1.2528121,1.061259,0.2778264,2.2207594,0.24706644,1.4561963,0.56058854,1.2438453,0.5844448,0.87935513,0.45373327,0.17019759,1.2367615,B
0.89334065,2.43044,1.8591366,0.7588053,2.3594627,-0.017086787,2.0081944,1.3600494,0.5981681,0.026029615,1.9978771,1.811608,1.1801841,1.0885895,2.4524033,0.78730136,1.4561702,0.8493344,0.043980166,0.18194395,1.3163391,2.2574902,0.88330615,0.76223415,0.785082,1.233458,0.6078812,1.3575662,0.7145654,0.43461856,0.15675664,1.4782382,2.2259827,1.0663165,1.1431862,0.33115962,0.85938424,0.43260103,0.5008011,1.4014189,1.8093929,2.5435174,1.8721102,1.7448292,0.91169006,1.705679,0.07354307,0.49644428,0.41601837,2.4375706,1.6125152,0.9804579,1.1267557,1.2498463,0.22159863,2.788718,0.009426923,0.3441283,1.3420553,1.5241319,0.44658586,0.9472371,0.18889461,0.13406861,0.6793631,1.039513,0.3171598,2.3927243,-0.075674325,0.40704829,0.5228208,0.6444568,0.65757877,0.3845802,1.5312624,1.734444,0.9848283,0.9317395,0.62063533,1.6966494,0.19671306,1.337293,0.32238415,0.9093048,0.4232124,0.89232063,0.44664645,0.13845523,1.2303604,B
0.51943123,2.667638,1.5454072,0.5528688,2.4370878,0.090977736,2.5000303,1.8292638,0.97499096,-0.05847071,2.0500412,2.0168543,1.1993492,1.3073325,2.7831876,0.64391214,1.4953339,0.7207396,0.4866336,0.5031723,2.0207546,2.2054358,0.75177586,0.09653351,0.91556257,1.6568944,0.018543253,1.6234373,0.6307358,0.6994569,0.39815104,1.0153565,2.2002926,2.078808,1.7851627,0.77212846,0.5750274,1.0961459,0.56571144,1.5647265,1.8418045,2.514926,1.3156055,1.3186979,0.5180878,2.1390162,0.10592805,1.2877736,0.282107,2.1877637,1.660412,3.01744,1.075772,1.7656274,0.44842336,2.7900066,-0.0209928,1.5262761,1.30378,1.4722238,0.28497458,1.572171,0.334607,0.5402328,1.6053131,1.6526251,0.5264409,1.9858092,0.078476444,-0.19034775,-0.06853426,1.1169462,0.09696712,1.0975178,1.3908752,2.080007,2.4524343,0.89073,0.88107616,2.2923963,0.20384797,1.0058509,0.8568611,0.91942483,0.5870999,0.45979106,0.71535426,-0.012592446,1.2761737,B
1.1366591,1.7709229,1.7730713,0.5405171,2.122701,0.008169068,2.1566339,1.7702951,0.4211149,0.09596284,1.9839673,1.7858567,1.1111934,1.2082341,2.391011,0.43953702,1.536506,1.0257785,0.21219765,-0.026552118,1.3160805,2.2886536,0.48458278,0.2490201,0.82547206,1.1288729,0.2684131,1.3641189,0.7041249,0.366778,0.484397,1.5201031,2.2807815,1.534094,1.7275462,0.32112405,0.46496916,0.3677426,0.6119324,1.3207734,2.1379323,2.4459803,1.6871035,1.7600781,0.682416,1.1157966,0.15648636,0.9332294,0.5271235,2.6060367,1.6661755,0.57957953,1.239422,0.6888445,0.38792038,2.6988416,0.16729425,0.4714806,1.4329665,1.178112,0.53501594,1.2805861,0.058988146,0.43366352,1.1272317,0.72742385,0.39116868,2.4049802,0.2555401,0.7503432,0.20526245,0.60876626,0.41598725,0.4973015,1.5586056,1.7929378,1.6397521,1.1013992,0.60117406,1.786856,0.5025657,1.3137891,0.4174106,1.0812702,0.6775143,1.0181911,0.4737097,0.12843753,1.5303668,B
2.1259954,1.2947394,1.6631249,0.7658371,2.365919,-0.01169127,1.9648148,2.4534717,0.5578806,-0.03982134,2.181091,1.958128,0.9401603,0.9778574,2.5180109,0.8873448,1.3901336,1.1502116,0.3915459,0.4483125,1.0429919,2.3712919,0.5322974,0.11232957,1.060135,1.3800626,0.25801048,1.4978638,0.6034665,0.50010633,0.52913904,1.709693,2.344774,1.2165377,1.734958,-0.112516545,0.30321646,0.6354245,0.32892182,1.2866588,2.5292652,2.6698093,1.7193983,1.5676566,0.3985684,1.5176021,0.014265368,0.7676307,0.94849986,2.489,1.8094217,1.0433904,1.0955514,0.99353707,0.22757888,2.547395,0.1361476,0.68762624,1.4205967,1.0827239,1.1996315,0.84271246,0.7222,1.3835168,0.7578266,0.96708965,0.5669333,2.2784038,0.23954064,0.04201042,0.14234346,0.7829119,0.5005156,0.6736063,1.4446546,1.8303488,1.3211865,1.1516843,0.76563907,1.6611347,0.33217347,1.2216254,0.5707771,0.6257061,0.55136144,0.725223,0.4359918,0.62734836,1.4373919,B
0.20309973,1.516602,1.7052711,0.37835583,2.3890586,0.005029721,2.025224,2.0136063,0.20525508,0.0109250555,2.0838132,1.879898,1.176127,1.0078067,2.449364,0.043559585,1.6792767,1.0157248,0.18516666,0.24591081,1.1964573,2.5767722,0.2604392,0.16159838,0.771229,1.4524289,0.11170185,1.3559047,0.9136823,0.50787574,0.11144697,1.317491,2.6165977,1.2108952,1.5937288,0.09065858,-0.026059205,0.00734252,0.51779157,1.333384,1.9937484,2.8687215,1.8452487,1.648911,1.1757884,1.7726805,0.022670323,0.072674446,0.24277286,2.8155735,1.2852616,0.16509493,1.4376509,1.5606554,0.024261093,2.815027,0.2906466,-0.28168434,1.4340957,0.91866535,0.027810408,0.93382984,0.35267678,1.1654577,0.8462452,1.4086496,0.8027452,1.8414545,-0.11597392,0.29311258,0.06234282,0.9343008,0.4733999,1.2539102,1.7413847,2.081187,1.3856589,1.1848649,0.16429207,2.2489924,0.35531485,1.3625941,0.93698525,1.1657292,0.70031697,0.731558,0.18946657,-0.065839574,1.2378428,B
1.1273742,1.6855426,1.7716384,1.0193896,2.352643,0.06532613,2.5241761,2.0778825,0.46897772,-0.0045965305,2.1012087,2.0850961,1.0844564,0.8821981,2.3799176,0.14957073,1.6924092,0.813269,0.24637827,0.22323643,0.7173308,2.4466577,0.528205,0.42251274,0.9560424,1.6707165,0.45318052,1.7143525,0.81761956,0.84949315,0.1333695,1.2589757,2.0687754,0.9898072,1.8327487,0.48757026,0.77565134,0.2650062,0.6604531,1.3999153,2.1426115,2.77129,1.5930021,1.7675294,0.52947754,1.5667971,0.15177631,0.43800914,0.45090982,2.629104,1.2652727,0.59800565,1.2233713,1.2067773,0.4585388,2.4622858,0.3224285,0.41527015,1.6009811,0.8644563,0.8379057,1.1562005,0.07354093,1.3877604,0.70970255,1.2397754,0.6274931,1.9579918,-0.012888405,0.3774261,0.38388184,0.96802664,0.47756723,0.99771863,1.627065,2.0164864,0.9266541,0.91566646,0.47042373,1.9489634,0.65966153,1.4320958,0.76731503,1.0971428,0.77462536,0.7419406,0.16998816,0.5340344,1.5067948,B
0.4177283,1.9319854,1.8622618,0.7916052,2.4623175,0.11452269,2.219861,1.8908888,0.5458744,-0.047748856,2.0712116,1.9983883,1.1511602,1.1167582,2.4067264,0.36012542,1.5422171,1.1531734,0.25615546,0.33721185,0.94165456,2.437172,0.4118971,0.36256063,0.88454676,1.1401381,0.3044614,1.5059863,0.84927404,0.76253706,-0.02975171,1.4613693,2.4713712,0.8271421,1.1044291,-0.16550711,0.8698671,0.74009645,0.53995085,1.1792474,1.85309,2.454619,1.8774598,1.9803919,0.5714696,1.4454473,0.060100116,0.6240836,0.44266546,2.5909948,1.4299073,1.1134473,1.2620344,1.218229,0.69401973,2.735762,0.53538156,0.54790413,1.5097642,0.7674319,0.28382182,0.63474226,0.088073485,0.734827,0.58767575,1.105153,0.5480053,2.1707017,0.28212166,0.54472035,0.28894892,0.6086014,0.51037323,0.9910692,1.3837671,1.8055602,1.4222908,1.0763437,0.7099408,1.9200884,0.25881293,1.4272914,0.55005246,1.2508837,0.52842,0.6145977,0.6987818,0.0016634051,1.2469007,B
